url,full_content
https://www.infomoney.com.br/minhas-financas/carteira-de-trabalho-digital-como-usar-onde-ver-o-pis-entenda/,"Carteira de trabalho Digital: Como usar? Onde ver o PIS? Entenda. A Carteira de Trabalho e Previdência Social (CTPS) é o documento oficial onde são anotados todos os registros referentes a vínculos empregatícios da vida profissional do trabalhador e informações acerca da respectiva relação trabalhista. Nesse documento, obrigatório em todos os contratos de trabalho, no regime da Consolidação das Leis do Trabalho (CLT), são detalhados pelo empregador e por órgãos do trabalho e previdência, todos os dados importantes na relação trabalhista e previdenciária do trabalhador. Aparecem as seguintes informações: Por quase seis décadas, esse documento foi emitido em papel, com as anotações feitas manualmente pelo empregador. Desde 2019, a CTPS é emitida prioritariamente no modelo digital (aplicativo). O modelo físico só é utilizado agora em casos excepcionais, para anotações de vínculos anteriores à instituição da CTPs Digital, e como documento de identificação, uma vez que contém foto e impressão digital do trabalhador. A CTPS Digital não pode ser usada para identificação civil. O trabalhador não tem nenhum custo para aderir à CTPS Digital. Esse documento está previamente emitido para todos os brasileiros e estrangeiros que possuem o Cadastro de Pessoa Física – CPF, sendo necessária, apenas, a sua habilitação por meio do próprio aplicativo CTPS Digital (IOS e Android). As informações de nome civil, nome social, data de nascimento, sexo, nome da mãe e nacionalidade presentes no Aplicativo da CTPS digital são de origem do Cadastro de Pessoa Física – CPF. Para a empresa ‘assinar’ a CTPS Digital (fazer do registro novo funcionário), basta informar o CPF da pessoa e todos os demais dados referentes à contratação para serem acrescentados automaticamente na CTPS Digital; Quem tem a versão impressa do documento, deve guarda-lo para fins de comprovação de vínculos trabalhistas e informações anteriores `versão digital quando for se aposentar. A CTPS Digital tem o mesmo número da antiga versão física. Herança Desvendada: baixe agora ebook gratuito que ensina tudo sobre planejamento sucessório Desde novembro de 2021, o registro da contratação do empregado deve ser feito na CTPS digital com dados do eSocial. Para que a contratação do empregado seja registrada na CTPS Digital, basta que ele informe o número do CPF. A empresa se encarregará de inserir as informações prestadas no eSocial, que substituem as anotações a caneta feitas, no passado, no documento físico. O trabalhador pode acompanhar em tempo real todas as anotações referentes a contratos de trabalho (novos ou antigos) pelo aplicativo ou pela internet, acessando a CTPS Digital. Para quem ainda possui o modelo físico, é importante conservar o documento para eventuais comprovações de tempo de serviço anterior para fins de aposentadoria. O aplicativo CTPS Digital está disponível para os sistemas iOS e Android. Depois de baixá-lo, é preciso fazer o login com a sua conta Gov.br utilizando o seu CPF. Na parte inferior da tela, você encontrará a área de contratos. Ao clicar no ícone “+” ao lado de qualquer contrato seu, aparecerá uma aba que mostra o número do PIS/PASEP. Adquira o Cartão XP! Ele transforma suas compras em investimentos e oferece acesso a salas VIP em aeroportos"
https://www.infomoney.com.br/mercados/minerio-de-ferro-atinge-minima-de-3-meses-com-perspectiva-de-demanda-fraca-da-china/,"Minério de ferro atinge mínima de 3 meses com perspectiva de demanda fraca da China. CINGAPURA (Reuters) – Os contratos futuros de minério de ferro caíram para o nível mais baixo em mais de três meses nesta terça-feira, à medida que a falta de estímulo do terceiro plenário do maior consumidor da China alimentou as perspectivas de uma demanda fraca. O contrato de setembro do minério de ferro mais negociado na Bolsa de Mercadorias de Dalian (DCE) da China encerrou as negociações do dia com queda de 3,43%, a 774,5 iuanes (106,47 dólares) a tonelada, seu valor mais baixo desde 8 de abril. O minério de ferro de referência para agosto na Bolsa de Cingapura caiu 3,36%, para 100,0 dólares a tonelada, também seu nível mais baixo desde 8 de abril. As perdas persistentes do minério de ferro ocorrem em meio a uma “perspectiva sombria” para a demanda na China, disseram os analistas do ANZ em uma nota. Baixe uma lista de 10 ações de Small Caps que, na opinião dos especialistas, possuem potencial de valorização para os próximos meses e anos, e assista a uma aula gratuita A recuperação econômica instável da China continua a ser prejudicada pela fraca demanda doméstica, pelas persistentes pressões deflacionárias e por um setor imobiliário anêmico. Sem novas medidas de estímulo, há pouca esperança de uma recuperação de curto prazo para o setor imobiliário e de construção, disseram os analistas do ING em uma nota. Enquanto os estoques de imóveis não vendidos permanecerem elevados, os novos investimentos e a atividade de construção continuarão deprimidos, e o entrave ao crescimento do mercado imobiliário da China persistirá, acrescentaram. A China surpreendeu os mercados ao cortar as principais taxas de juros de curto e longo prazo na segunda-feira, sinalizando a intenção de impulsionar o crescimento da segunda maior economia do mundo, poucos dias após uma reunião de liderança do Partido Comunista. Embora seja um passo na direção certa, os cortes nas taxas de juros parecem não ter impressionado os mercados, já que os preços das commodities continuam a mostrar fraqueza, disseram os analistas do Westpac. A perspectiva mais branda para a China e para a economia global de modo geral estava pesando sobre os preços, acrescentou o Westpac."
https://www.infomoney.com.br/economia/guindo-do-bce-indica-corte-de-juros-em-setembro-com-mais-dados-e-foco-em-projecoes/,"Guindos, do BCE, indica corte de juro em setembro, com mais dados e foco em projeções. Berlim (Reuters) – O vice-presidente do Banco Central Europeu, Luis de Guindos, sugeriu a possibilidade de corte na taxa de juros em setembro, destacando as novas projeções da instituição como o fator “mais importante” para determinar se a inflação está voltando à meta. O BCE manteve os juros na semana passada, mas a presidente Christine Lagarde disse que a próxima reunião, em setembro, está “totalmente em aberto”, com várias autoridades considerando mais cortes à medida que as pressões inflacionárias diminuem. Diversifique investindo no Brasil e no exterior com o Investimento Global XP De Guindos disse que o BCE fez uma pausa na semana passada, depois de cortar os juros em junho, porque aguarda mais dados até setembro, incluindo novas previsões internas para a inflação até 2026. “Em setembro, teremos mais dois meses de dados sobre inflação e inflação subjacente, mas as novas projeções macroeconômicas serão as mais importantes”, disse De Guindos à agência de notícias espanhola Europa Press em uma entrevista publicada nesta terça-feira (23). “Quando dizemos que queremos ter mais confiança, queremos dizer mais confiança de que no final de 2025 a inflação estará em nossa definição de estabilidade de preços, que é uma taxa de inflação de 2,0% no médio prazo. Essa é a questão fundamental.” As projeções atuais do BCE, publicadas em junho, preveem que a inflação cairá para 2,0% no último trimestre do próximo ano, três meses mais tarde do que na rodada anterior de previsões."
https://www.infomoney.com.br/economia/ipc-s-acelera-para-034-na-3a-quadrissemana-de-julho-diz-fgv/,"IPC-S acelera para 0,34% na 3ª quadrissemana de julho, diz FGV. O IPC-S acelerou de 0,30% na segunda quadrissemana de julho para 0,34% na terceira quadrissemana do mês, informou nesta terça-feira (23) a Fundação Getulio Vargas (FGV). Com isso, o indicador acumula alta de 3,92% nos últimos 12 meses. Diversifique investindo no Brasil e no exterior com o Investimento Global XP Nesta apuração, quatro das oito classes de despesa componentes do índice registraram acréscimo em suas taxas de variação. A maior contribuição para o resultado do IPC-S partiu do grupo Educação, Leitura e Recreação cuja taxa de variação passou de 1,39%, na segunda quadrissemana de julho para 2,35% na terceira quadrissemana. Nesta classe de despesa, o destaque foi o comportamento do item passagem aérea, cujo preço variou 13,83%, ante 7,76% na edição anterior do IPC-S. Também registraram acréscimo em suas taxas de variação os grupos: Transportes (de 0,37% para 0,67%), Habitação (0,24% para 0,41%) e Despesas Diversas (1,34% para 1,69%). Nestas classes de despesa, os destaques foram os itens gasolina (0,96% para 1,83%), tarifa de eletricidade residencial (0,86% para 1,45%) e serviços bancários (2,44% para 3,03%). Em contrapartida, os grupos Alimentação (-0,41% para -0,92%), Saúde e Cuidados Pessoais (0,35% para 0,13%), Comunicação (0,20% para -0,01%) e Vestuário (-0,10% para -0,22%) apresentaram recuo em suas taxas de variação. Nesses casos, os itens que se destacaram foram hortaliças e legumes (-4,96% para -9,35%), artigos de higiene e cuidado pessoal (0,49% para -0,40%), combo de telefonia, internet e TV por assinatura (0,26% para -0,55%) e cintos e bolsas (1,14% para 0,32%)."
https://www.infomoney.com.br/minhas-financas/planos-de-saude-registram-19-bilhao-de-procedimentos-medicos-em-2023/,"Planos de saúde registram 1,9 bilhão de procedimentos médicos em 2023. A Agência Nacional de Saúde Suplementar (ANS) informou nesta segunda-feira (22) que os planos de saúde realizaram 1,9 bilhão de procedimentos médicos em 2023. De acordo com a agência, o número representa aumento de 7,4% em relação aos procedimentos realizados em 2022, quando foram registrados 1,8 bilhão de consultas, exames e cirurgias em todo o país. Conforme o levantamento, os procedimentos mais buscados pelos pacientes foram as consultas médicas, que chegaram ao patamar de 275,3 milhões no ano passado. Em seguida, estão os procedimentos odontológicos (196,2 milhões) e as internações (9,2 milhões). Foram realizadas 79,9 milhões de terapias realizadas por fisioterapeutas, fonoaudiólogos e psicólogos, número 19,7% maior em relação ao ano de 2022. O número de exames registrado foi de 1,1 bilhão. Os dados fazem parte do Mapa Assistencial da Saúde Suplementar, pesquisa que leva em conta as informações repassadas à ANS pelas operadoras. O mapa é uma das variáveis utilizadas para justificar o reajuste anual dos planos. Baixe uma lista de 10 ações de Small Caps que, na opinião dos especialistas, possuem potencial de crescimento para os próximos meses e anos"
https://www.infomoney.com.br/mercados/acoes-da-china-registram-maior-queda-em-6-meses-por-pressoes-economicas/,"Ações da China registram maior queda em 6 meses por pressões econômicas. XANGAI (Reuters) – As ações chinesas registraram nesta terça-feira a maior queda em um único dia em seis meses, demonstrando a fragilidade da confiança dos investidores apesar dos esforços contínuos de estímulo. No fechamento, o índice de Xangai teve queda de 1,65%, enquanto o índice CSI300, que reúne as maiores companhias listadas em Xangai e Shenzhen, recuou 2,14%, a maior queda em um único dia desde meados de janeiro, depois de interromper uma sequência de sete sessões de ganhos na segunda-feira. O índice Hang Seng, de Hong Kong, caiu 0,94%. Baixe uma lista de 10 ações de Small Caps que, na opinião dos especialistas, possuem potencial de valorização para os próximos meses e anos, e assista a uma aula gratuita As ações de bebidas alcoólicas e relacionadas ao consumo recuaram nesta terça-feira, pressionando o mercado já que a confiança do consumidor permanecia frágil após uma reunião de líderes na semana passada.A China surpreendeu os mercados na segunda-feira ao reduzir uma série de taxas de juros de curto e longo prazos, em um esforço para impulsionar o crescimento da segunda maior economia do mundo.O afrouxamento monetário inesperado não vai mexer com o crescimento, mas envia um forte sinal de que as autoridades vão “expandir ativamente a demanda doméstica”, conforme declarado na terceira plenária da China, esgotando todos os meios, disseram analistas da TD Securities.Os investidores estão adotando uma postura defensiva, continuando a se voltar para o setor bancário, disseram os analistas do UBS em uma nota nesta terça-feira.. Em TÓQUIO, o índice Nikkei recuou 0,01%, a 39.594 pontos.. Em HONG KONG, o índice HANG SENG caiu 0,94%, a 17.469 pontos.. Em XANGAI, o índice SSEC perdeu 1,65%, a 2.915 pontos.. O índice CSI300, que reúne as maiores companhias listadas em XANGAI e SHENZHEN, retrocedeu 2,14%, a 3.439 pontos.. Em SEUL, o índice KOSPI teve valorização de 0,39%, a 2.774 pontos.. Em TAIWAN, o índice TAIEX registrou alta de 2,76%, a 22.871 pontos.. Em CINGAPURA, o índice STRAITS TIMES valorizou-se 0,70%, a 3.461 pontos.. Em SYDNEY o índice S&P/ASX 200 avançou 0,50%, a 7.971 pontos."
https://www.infomoney.com.br/mercados/gm-supera-expectativas-de-lucro-e-receita-eleva-previsoes-e-acao-salta/,"GM supera expectativas de lucro e receita, eleva previsões e ação salta. A General Motors (GM) teve lucro líquido de US$ 2,93 bilhões no segundo trimestre de 2024, 14,3% maior do que o ganho de US$ 2,57 bilhões apurado em igual período do ano passado, de acordo com balanço divulgado nesta terça-feira, 23. Em termos ajustados, a montadora americana teve lucro por ação de US$ 3,06 entre abril e junho, bem acima do consenso de analistas consultados pela FactSet, de US$ 2,68. Baixe uma lista de 10 ações de Small Caps que, na opinião dos especialistas, possuem potencial de valorização para os próximos meses e anos, e assista a uma aula gratuita A receita da GM teve expansão anual 7,2% no trimestre, a US$ 47,97 bilhões, superando de longe a previsão da FactSet, de US$ 45 bilhões. A GM também elevou suas projeções para 2024 pela segunda vez este ano. A empresa agora espera obter lucro ajustado por ação de US$ 9,50 a US$ 10,50. A previsão anterior era de US$ 9 a US$ 10 por ação. Às 7h47 (de Brasília), a ação da GM saltava 5% nos negócios do pré-mercado em Nova York."
https://www.infomoney.com.br/mercados/carrefour-hapvida-vivo-equatorial-e-mais-acoes-para-ficar-de-olho-nesta-terca/,"Carrefour, Hapvida, Vivo, Equatorial e mais ações para ficar de olho nesta terça. O radar corporativo desta terça-feira (23) tem como destaque a TCloud, da Telefônica Brasil, que assinou acordo para compra da IPNET por até R$ 230 milhões. A Hapvida, por sua vez, fez acordo com Riza para construção de 2 hospitais, em operação de até R$ 600 milhões. Já o Carrefour (CRFB3) teve lucro líquido de R$ 151 milhões no segundo trimestre de 2024. Além disso, a Equatorial (EQTL3) homologou aumento de capital de R$ 516,2 milhões. Baixe uma lista de 10 ações de Small Caps que, na opinião dos especialistas, possuem potencial de valorização para os próximos meses e anos, e assista a uma aula gratuita Confira mais destaques: O Grupo Carrefour Brasil (CRFB3), dono do Atacadão, registrou um aumento na base anual de 412,5% no lucro líquido ajustado no segundo trimestre de 2024, alcançando R$ 151 milhões. Este crescimento, segundo a companhia, é reflexo da otimização de custos e a expansão eficiente das operações. O Conselho de Administração da Equatorial (EQTL3) aprovou a homologação do aumento de capital, no valor de até R$ 516,2 milhões, com a emissão, para subscrição privada, de até 17,5 milhões de novas ações ordinárias, ao preço de emissão por ação de R$ 29,50. A Hapvida (HAPV3) informou na segunda-feira que celebrou memorando de entendimentos com a gestora de recursos Riza para o custeio de dois novos hospitais nas cidades de São Paulo e Rio de Janeiro na modalidade “build to suit”, isto é, feito sob medida para as necessidades do locatário. A transação, segundo comunicado da Hapvida, pode somar até 600 milhões de reais, sendo um montante inicial de 300 milhões para aquisição dos terrenos e um adicional de até 300 milhões para desenvolvimento integral das obras. A Telefônica Brasil (VIVT3) informou nesta segunda-feira que sua controlada TCloud assinou um acordo para comprar as empresas de serviços em nuvem IPNET e IPNET USA por até R$ 230 milhões"
https://www.infomoney.com.br/mercados/vale-escolhe-shaun-usmar-para-presidente-da-vale-base-metals/,"Vale escolhe Shaun Usmar para presidente da Vale Base Metals. SÃO PAULO (Reuters) – A Vale (VALE3) anunciou nesta terça-feira que Shaun Usmar será o novo presidente-executivo da Vale Base Metals, assumindo o cargo no quarto trimestre deste ano. Usmar, que ficará baseado em Toronto, é um executivo internacional de mineração com mais de 30 anos de experiência trabalhando globalmente em funções operacionais, financeiras e de liderança executiva, sendo fundador da Triple Flag e com passagens em empresas como Xstrata, BHP Billiton e Barrick Gold Corporation, destacou a Vale. Baixe uma lista de 10 ações de Small Caps que, na opinião dos especialistas, possuem potencial de valorização para os próximos meses e anos, e assista a uma aula gratuita A companhia afirmou que o executivo trará “ampla experiência e visão estratégica” para liderar sua subsidiária de metais básicos na próxima fase de crescimento. Ele substitui Deshnee Naidoo, que deixou o cargo de presidente da VBM em março deste ano. “Após um minucioso processo de busca externa, estamos muito satisfeitos que Shaun se junte a nós como CEO da VBM. Shaun tem um excelente histórico em nosso setor e estou confiante de que ele é a pessoa certa para liderar nossa empresa enquanto buscamos capturar o potencial de valor dos nossos recursos e ativos”, disse Mark Cutifani, presidente do conselho da Vale Base Metals, em nota. A Vale vendeu no ano passado uma fatia da VBM para a Manara Minerals buscando aprimorar a gestão desses ativos para gerar mais valor, tendo em vista a demanda esperada por níquel e cobre para a produção de baterias, em meio aos avanços globais para a transição energética, com eletrificação."
https://www.infomoney.com.br/mundo/kamala-harris-atinge-apoios-suficientes-para-sua-nomeacao-na-convencao-democrata/,"Kamala Harris atinge apoios suficientes para sua nomeação na convenção democrata. A aceitação da vice-presidente dos Estados Unidos Kamala Harris como substituta de Joe Biden na cabeça de chapa do Partido Democrata para a eleição presidencial de novembro avançou com firmeza na segunda-feira. Segundo contagens não oficiais, ele já recebeu o compromisso verbal de apoio ao seu nome de um número suficiente de delegados democratas, que devem sacramentar sua candidatura na convenção nacional de agosto, em Chicago. Diversifique investindo no Brasil e no exterior com o Investimento Global XP Segundo a contagem da Associated Press, Kamala já tem o apoio de 2.668 delegados, dos 1.976 que são necessários para sua nomeação formal. A Reuters lembra que os delegados ainda podem, tecnicamente, mudar de ideia, mas nenhum outro nome teria sido citado na pesquisa da AP, que registrou apenas 54 delegados que se disseram indecisos. Os endossos ao nome de Kamala avançaram rapidamente após a deputada Nancy Pelosi, ex-presidente da Câmara, ter anunciado ontem seu “apoio entusiasmado” à vice-presidente. O embarque de Pelosi à campanha de Kamala teria garantido, por exemplo, o endosso unânime de todos os delegados de seu estado natal, a Califórnia, a maior delegação democrata do país. As demais delegações estaduais se movimentaram rapidamente nas primeiras 36 horas após ao núncio da desistência de Joe Biden da corrida por sua reeleição. Delegações em mais de uma dúzia de estados realizaram reuniões desde então para formalizar seu apoio – incluindo Nova York, Pensilvânia, Carolina do Norte, Carolina do Sul, Louisiana, Nebraska, Alasca, New Hampshire, Tennessee, Kentucky, Maryland, Indiana, Massachusetts e Nova Jersey. Os apoios alavancaram também as doações. Segundo o site The Hill, a campanha de Harris recebeu US$ 81 milhões em contribuições em apenas 24 horas após a carta de Biden anunciando que ele sairia da corrida presidencial, aumentando o caixa de US$ 240 milhões que a campanha do presidente havia deixado para trás. (Com Reuters)"
https://www.infomoney.com.br/politica/governo-aposta-em-apetite-estrangeiro-para-destravar-35-leiloes-de-rodovias-ate-2026/,"Governo aposta em apetite estrangeiro para destravar 35 leilões de rodovias até 2026. O governo do presidente Luiz Inácio Lula da Silva (PT) estabeleceu uma meta ousada de realizar 35 leilões de concessões de rodovias ao longo dos 4 anos de mandato, mas até o momento apenas 3 foram arrematados − os lotes 1 e 2 no Paraná em 2023 e a BR-040/MG neste ano. Além dos certames arrematados, houve outra tentativa de conceder o trecho da BR-381 entre Belo Horizonte (MG) e Governador Valadares (MG), que, pela terceira vez, não gerou interessados. Neste caso, um novo leilão está previsto para 29 de agosto, com ajustes no edital, como a mitigação de riscos ao concessionário. Baixe uma lista de 11 ações de Small Caps que, na opinião dos especialistas, possuem potencial de crescimento para os próximos meses e anos Desde junho também está aberto edital de concessão da BR-040/GO/MG entre Belo Horizonte e Cristalina (GO) para leilão marcado para 26 de setembro. Além dele, estão previstos 3 leilões em outubro − mesmo número de novembro e dezembro. “É muito importante ter uma meta arrojada. Ela não é uma vontade minha, mas uma constatação de que o Brasil historicamente fez muito pouca concessão de infraestrutura, apesar haver um alarde maior em um governo ou outro”, disse o ministro dos Transportes, Renan Filho (MDB), em entrevista concedida ao InfoMoney. “Em cerca de 25 anos de concessões no Brasil, só fizemos 24 leilões. Isso significa menos de um leilão por ano na média histórica. No governo passado, por mais alarde que tenham tentado fazer, fizeram 6 leilões − 1,5 por ano. Por que eu quero elevar isso para 12 ou 13 neste ano e 35? Acredito que esse número dialoga com a necessidade da nossa infraestrutura. Se eu tiver uma meta arrojada e cumprir parte dela − 70%, 80%, 90% −, significará que teremos feito 26, 28, 30 leilões, contra 6”, pontuou. Leia também: Renan Filho: Se freada for muito brusca, é o pobre que voa pelo para-brisa O otimismo do ministro contrasta com um momento ainda desafiador para o mercado, sobretudo no financiamento de obras de infraestrutura, em meio à persistência de taxas de juros em patamares elevados. Hoje, a Selic está em 10,50% ao ano. As taxas de títulos públicos longos atrelados à inflação, como a NTN-B com vencimento em 2045, por exemplo, foram de IPCA +5,53% em 2 de janeiro para IPCA +6,53% em 2 de julho e atualmente mantêm ganho real acima dos 6,20%. Isso também significa um custo mais elevado para a captação de recursos para obras em rodovias e ferrovias. Na avaliação de Renan Filho, o investidor doméstico é mais sensível ao quadro posto do que o estrangeiro − que tem sido cada vez mais buscado para investir em projetos de infraestrutura no Brasil. “Os investimentos de longo prazo têm vivido no mundo uma situação boa. Há liquidez no mercado internacional para investimentos em infraestrutura, haja vista os leilões que fizemos”, disse. “O Brasil é hoje um país muito forte em características capazes de atrair o investimento internacional para infraestrutura”, prosseguiu. Para ele, há três fatores que tornam o país um destino de interesse para investidores externos: 1) projetos mais rentáveis do que em economias mais desenvolvidas; 2) conexão do Brasil com a agenda da preservação da biodiversidade e da transição ecológica; e 3) o país é garantidor de segurança alimentar. “Esses pontos facilitam a atração do investimento internacional no Brasil. E [essa] tem sido a tônica dos últimos leilões. Por isso que a entrada de fundos de investimentos, substituindo apenas construtoras e empresas concessionárias ou disputando com elas, amplia o leque de concorrentes”, sustentou. “Dito isso, vale ressalvar que, quanto mais a política econômica brasileira permitir a queda da taxa de juros, com inflação controlada, mais ainda nós teremos estímulo para os investimentos em infraestrutura de longo prazo”, complementou. Um teste importante para o governo será a terceira tentativa de leilão do trecho da BR-381 entre Belo Horizonte (MG) e Governador Valadares (MG). O governo federal, desta vez, fez mudanças no edital como estratégia de superar o desinteresse de investidores observados nos últimos certames envolvendo o trecho. Neste caso, uma das adequações foi a retirada de dois trechos da saída de Belo Horizonte do contrato. Eles agora serão feitos como obra pública, em razão de a insegurança da iniciativa privada em lidar com a necessidade de grande realocação da população que mora nos locais do projeto. Outra mudança foi o aumento da taxa de retorno do projeto. “Ela precisa ser proporcional ao desafio de execução: projeto muito fácil, menor retorno; projeto mais complexo, com área acidentada, de chuva forte, com carregamento de muita carga, risco mais alto, rentabilidade também maior”, justificou o ministro. Por fim, o governo decidiu aumentar o compartilhamento do risco geológico da região. Para além de adequações em editais e modelos de contrato, o Ministério dos Transportes também espera contar com novas modalidades de financiamento para atores privados como forma de facilitar a formatação de projetos e aumentar o interesse em leilões futuros − o que ajuda também na competitividade, e, portanto, em ganhos de eficiência. Uma das apostas que podem estimular atores nacionais é o aprofundamento do uso de debêntures nos projetos. Nesse sentido, o novo instrumento das debêntures de infraestrutura, criada por lei sancionada em janeiro e regulamentada em decreto de maio, traz uma nova alternativa de acesso a financiamento com menos burocracia. A ideia é que sejam impulsionados investimentos comprometidos com a neutralidade climática, o desenvolvimento sustentável e a inclusão social. Na área de transportes, serão considerados prioritários somente os projetos cujas ações sejam objeto de instrumento de concessão, permissão, autorização ou arrendamento. Tal requisito se mostra importante para que os benefícios fiscais sejam focalizados em projetos vinculados ao interesse público. Diferentemente das debêntures incentivadas, as debêntures de infraestrutura oferecem benefícios fiscais diretamente às empresas emissoras, o que visa possibilitar a oferta de melhores remunerações nas emissões dos títulos e, consequentemente, o alcance de investidores institucionais que já possuem benefícios de imposto de renda, como é o caso dos fundos de pensão. Pela nova modalidade, a empresa emissora pode deduzir os juros pagos na apuração de seu lucro líquido e na sua base de cálculo da Contribuição Social sobre o Lucro Líquido (CSLL). Além disso, há previsão de exclusão adicional de 30% dos juros pagos no exercício na apuração do lucro real e na base de cálculo da CSLL, e ampliação do prazo de 24 para até 60 meses para retroagir na quitação dos gastos, despesas ou dívidas possíveis de reembolso com os recursos captados. Desta forma, as empresas poderão emitir as debêntures em um momento de menor risco do projeto, o que reduz o custo de captação dos recursos. Outra aposta para destravar projetos de infraestrutura é uma participação mais efetiva do Banco Nacional de Desenvolvimento Econômico e Social (BNDES). Na semana passada, ganhou destaque a notícia de que a instituição irá ancorar R$ 9,4 bilhões de debêntures incentivadas que serão emitidas pela CCR Rodovias (CCRO3) para financiar obras relacionadas à Dutra e à Rio-Santos. Também haverá crédito direto de R$ 1,34 bilhão. O projeto também traz a inovação do chamado “project finance non recourse”, que permite que o risco envolvido seja coberto pelos próprios ativos do projeto. Desta forma, a companhia não precisa fornecer garantias adicionais − o que alivia o balanço e facilita um novo endividamento para participação de projetos futuros."
https://www.infomoney.com.br/mundo/netanyahu-diz-que-acordo-pode-estar-proximo-para-refens-em-gaza/,"Netanyahu diz que acordo pode estar próximo para reféns em Gaza. Jerusalém/Cairo (Reuters) – O primeiro-ministro israelense, Benjamin Netanyahu, disse às famílias dos reféns mantidos em Gaza que um acordo que garantiria a libertação deles pode estar próximo, informou seu gabinete nesta terça-feira (23), enquanto os combates se intensificavam no enclave palestino. As forças israelenses prosseguiram com uma incursão na área de Khan Younis, no sul de Gaza, depois de ordenar que os civis deixassem alguns distritos que, segundo eles, haviam sido usados para novos ataques de militantes palestinos. Milhares de pessoas estavam fugindo para áreas mais seguras à medida que os ataques aéreos israelenses aconteciam, disseram autoridades da ONU. Netanyahu está atualmente em Washington e deve se encontrar com o presidente dos Estados Unidos, Joe Biden nesta semana, depois de fazer um discurso no Congresso. Falando na capital dos EUA na segunda-feira para as famílias dos reféns, ele disse: “As condições (para um acordo) estão, sem dúvida, amadurecendo. Isso é um bom sinal”. Os esforços para chegar a um cessar-fogo na guerra entre Israel e o Hamas, delineados por Biden em maio e mediados pelo Egito e pelo Catar, ganharam impulso no último mês. “Infelizmente, isso não ocorrerá de uma só vez; haverá etapas. No entanto, acredito que podemos avançar o acordo e nos deixar em posse da alavancagem para conseguir a libertação dos outros (reféns não libertados na primeira etapa)”, afirmou Netanyahu. Ruby Chen, pai de Itai Chen, um soldado cujo corpo está sendo mantido em Gaza, que tem dupla cidadania, norte-americana e israelense, foi um dos membros das famílias que se reuniu com Netanyahu. Chen disse esperar que Biden, que no domingo retirou sua candidatura à reeleição e apoiou a vice-presidente Kamala Harris como candidata democrata nas eleições de novembro nos EUA, exerça mais pressão sobre Netanyahu para garantir o acordo. O oficial sênior do Hamas Sami Abu Zuhri afirmou à Reuters que não havia nada de novo na postura de Netanyahu. “Netanyahu ainda está protelando e está enviando delegações apenas para acalmar a raiva das famílias dos prisioneiros israelenses”, disse ele. Os reféns foram apreendidos no ataque do Hamas ao sul de Israel em 7 de outubro, no qual cerca de 1.200 pessoas foram mortas e cerca de 250 foram levadas para cativeiro, de acordo com os registros israelenses. O Hamas e outros militantes ainda mantêm 120 reféns, cerca de um terço dos quais foi declarado morto à revelia pelas autoridades israelenses. O número de mortos entre os palestinos na ofensiva de retaliação de Israel desde então chegou a mais de 39.000, de acordo com as autoridades de saúde de Gaza, no enclave administrado pelo Hamas. Centenas de milhares de pessoas foram deslocadas e grande parte do enclave foi destruída por ataques aéreos e bombardeios de artilharia."
https://www.infomoney.com.br/mercados/equatorial-eqtl3-homologa-aumento-de-capital-de-r-5162-milhoes/,"Equatorial (EQTL3) homologa aumento de capital de R$ 516,2 milhões. O Conselho de Administração da Equatorial (EQTL3) aprovou a homologação do aumento de capital, no valor de até R$ 516,2 milhões, com a emissão, para subscrição privada, de até 17,5 milhões de novas ações ordinárias, ao preço de emissão por ação de R$ 29,50. A operação foi anunciada em abril deste ano. Baixe uma lista de 10 ações de Small Caps que, na opinião dos especialistas, possuem potencial de valorização para os próximos meses e anos, e assista a uma aula gratuita Segundo comunicado, foram subscritas e integralizadas todas ações dentro do limite máximo permitido."
